system:index,B11,B11_B12,B11_B12_change,B11_B12_wet,B11_change,B11_wet,B12,B12_change,B12_wet,B2,B2_change,B2_wet,B3,B3_change,B3_wet,B4,B4_B3,B4_B3_change,B4_B3_wet,B4_change,B4_wet,B8,B8_B4,B8_B4_change,B8_B4_wet,B8_change,B8_wet,NDVI,NDVI_change,NDVI_wet,elevation,slope,.geo,predicted_class,prospectivity_score,priority
870_0,0.3464,1.5077022,0.13533574,1.6430379,-0.15169999,0.1947,0.2325,-0.114,0.1185,0.1435,-0.012700006,0.1308,0.1401,-0.0246,0.1155,0.1609,1.1503227,-0.31828806,0.83203465,-0.064799994,0.0961,0.24385,1.5459431,0.8380319,2.383975,-0.014749989,0.2291,0.21443588,0.19454321,0.4089791,321,3.5201924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11117313284424,21.81042136195889]}",1,0.6403761904761905,High
871_0,0.1514,2.2197309,-0.42854506,1.7911857,0.019299999,0.1707,0.0669,0.028399996,0.0953,0.1032,0.034950003,0.13815,0.0905,0.0308,0.1213,0.0658,0.72496986,0.074700415,0.7996703,0.0312,0.097,0.2313,3.5901115,-0.8411426,2.7489688,0.035349995,0.26665,0.56428075,-0.09776077,0.46651998,276,20.07435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.2040314875311,15.062097284596224]}",0,0.4643714285714285,Medium
872_0,0.3036,1.5901387,0.32745236,1.917591,-0.061600015,0.242,0.1921,-0.0659,0.1262,0.1205,-0.008999996,0.1115,0.1139,-0.012800001,0.1011,0.1435,1.2280072,-0.25471345,0.9732938,-0.045100003,0.0984,0.2033,1.4293591,0.9283645,2.3577235,0.028699994,0.232,0.17673758,0.22762078,0.40435836,703,3.4198415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44892138254578,14.794489161457017]}",1,0.566652380952381,Medium
873_0,0.1634,2.1197917,0.3440015,2.4637933,-0.02049999,0.1429,0.0768,-0.018800005,0.058,0.1096,-0.0063999966,0.1032,0.0962,-0.009199999,0.087,0.0748,0.7809316,-0.13610399,0.6448276,-0.0187,0.0561,0.2126,2.8805776,1.6007057,4.481283,0.0388,0.2514,0.4846128,0.15050915,0.63512194,529,23.644363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29326164093527,22.04407316735838]}",0,0.4111904761904762,Medium
874_0,0.2519,1.51453,0.44965217,1.9641821,-0.04899998,0.2029,0.1709,-0.067600004,0.1033,0.1332,-0.013300002,0.1199,0.11925,-0.011500001,0.10775,0.120299995,1.0335727,-0.30503437,0.72853833,-0.041799992,0.0785,0.222,1.803024,1.7791413,3.5821655,0.05919999,0.2812,0.2864849,0.27704024,0.56352514,304,2.952746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07128335994749,21.374828280689336]}",1,0.6006333333333332,High
875_0,0.163,1.8264463,0.46175486,2.288201,-0.044700004,0.1183,0.0903,-0.0386,0.0517,0.1024,-0.008649997,0.09375,0.0867,-0.009350002,0.07735,0.0725,0.86296296,-0.2159041,0.64705884,-0.022449996,0.05005,0.1777,2.475862,2.1954663,4.6713285,0.056099996,0.2338,0.4246032,0.22274575,0.64734894,789,16.848211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20444113074511,21.815541759078375]}",0,0.39682380952380947,Low
876_0,0.0229,1.4725739,0.0033619434,1.4759358,0.0046999995,0.0276,0.0159,0.002799999,0.0187,0.1276,0.0022999942,0.1299,0.0973,0.0050000027,0.1023,0.0639,0.69298244,-0.01849567,0.67448676,0.005099997,0.069,0.0429,0.6787975,-0.041116312,0.6376812,0.0011,0.044,-0.19132891,-0.029910015,-0.22123893,0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.96534911654054,15.023469727379084]}",1,0.5192047619047618,Medium
877_0,0.1733,1.8875278,-0.42934018,1.4581876,0.05600001,0.2293,0.0898,0.06745,0.15725,0.0971,0.057650007,0.15475,0.0848,0.0657,0.1505,0.068,0.81339717,0.072649345,0.8860465,0.065349996,0.13335,0.1825,2.7994545,-0.7979546,2.0015,0.0844,0.2669,0.47360864,-0.13994218,0.33366647,705,14.233822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31659039263127,15.248138379937375]}",1,0.5525047619047619,Medium
878_0,0.21295,1.5717165,0.43865213,2.0103686,-0.038450003,0.1745,0.13405,-0.047249995,0.0868,0.1065,-0.012900002,0.0936,0.09355,-0.009549998,0.084,0.09810001,1.0377681,-0.2734824,0.7642857,-0.033900008,0.0642,0.16095,1.5689769,1.8188736,3.3878505,0.056549996,0.2175,0.22146997,0.32272598,0.54419595,878,5.1019945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66990694243918,13.405424237623]}",1,0.6848333333333333,High
879_0,0.2576,1.6525229,0.48727548,2.1397984,-0.08770001,0.1699,0.156,-0.0766,0.0794,0.1352,-0.0072999895,0.1279,0.1275,-0.009399995,0.1181,0.1224,1.0084162,-0.1396609,0.8687553,-0.0198,0.1026,0.2382,1.8995098,0.44941804,2.3489277,0.0028000027,0.241,0.31022823,0.09256571,0.40279394,263,2.1043541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.64827126693746,21.32443279325023]}",1,0.5657571428571428,Medium
880_0,0.20525,1.639073,0.23782207,1.8768951,-0.05049999,0.15475,0.12625,-0.043799996,0.08245,0.1039,-0.012950003,0.09095,0.09315,-0.012699999,0.08045,0.083900005,0.8762968,-0.037266314,0.8390305,-0.016400002,0.0675,0.19845,2.4650762,0.3060348,2.771111,-0.011399999,0.18705,0.42277294,0.046879366,0.46965232,711,7.2512665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43543750472028,15.526616118014427]}",1,0.640852380952381,High
881_0,0.3312,1.4231119,0.38650417,1.8096161,-0.09785001,0.23335,0.2333,-0.10435,0.12895,0.1284,-0.009449996,0.11895,0.1269,-0.018250003,0.10865,0.1526,1.2074612,-0.28891546,0.9185458,-0.052800007,0.0998,0.2333,1.5758408,1.0894899,2.6653306,0.032700002,0.266,0.2235545,0.23079214,0.45434666,331,5.547545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20522674309156,21.905732613603973]}",1,0.638752380952381,High
882_0,0.25925,1.6419733,0.62725747,2.2692308,-0.082249984,0.177,0.15645,-0.07845,0.078,0.1252,-0.0154,0.1098,0.10685,-0.0013500005,0.1055,0.1017,0.9398903,-0.27164385,0.66824645,-0.0312,0.0705,0.1955,1.8734941,2.4059384,4.2794323,0.106199995,0.3017,0.3038952,0.3172762,0.6211714,1,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.98071030789899,15.20510907782805]}",0,0.37060000000000004,Low
883_0,0.181,1.9738277,0.42266354,2.3964913,-0.04439999,0.1366,0.0917,-0.034700003,0.057,0.111,-0.010350004,0.10065,0.096,-0.015500002,0.0805,0.0825,0.8709678,-0.19084358,0.6801242,-0.027750004,0.05475,0.2042,2.370909,1.7596848,4.130594,0.021950006,0.22615,0.40668824,0.20349333,0.61018157,627,8.332698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.57039190608614,21.83458604310171]}",0,0.3609000000000001,Low
884_0,0.17305,1.9394618,0.7282906,2.6677525,-0.00925,0.1638,0.08935,-0.02795,0.0614,0.1073,-0.0058000013,0.1015,0.095,-0.0036000013,0.0914,0.0736,0.7541335,-0.13706566,0.6170679,-0.0172,0.0564,0.20054999,2.8330977,2.3247035,5.157801,0.09035,0.2909,0.47822878,0.19697997,0.67520875,40,13.279794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.07907583151007,14.970918283258092]}",0,0.49252380952380964,Medium
885_0,0.2204,1.7030475,0.5037444,2.2067919,-0.038450003,0.18195,0.134,-0.05155,0.08245,0.1156,-0.008449994,0.10715,0.1037,-0.0044,0.0993,0.0902,0.876555,-0.20737071,0.6691843,-0.02375,0.06645,0.2012,2.3262568,2.0003045,4.3265615,0.0863,0.2875,0.3987235,0.22579972,0.6245232,439,7.770421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.24207139258601,19.37374115378469]}",1,0.5801904761904763,Medium
886_0,0.1898,1.3903238,0.7398053,2.130129,-0.008099988,0.1817,0.1345,-0.0492,0.0853,0.12745,-0.0051000044,0.12235,0.11255,-0.0020499974,0.1105,0.115899995,1.0298615,-0.32533658,0.7045249,-0.038049996,0.07785,0.1709,1.414942,2.3133817,3.7283237,0.11935,0.29025,0.17182067,0.40519646,0.5770171,317,1.3607152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.97166019493864,21.373929965405218]}",0,0.3673380952380953,Low
887_0,0.1371,1.5660919,-0.0019892391,1.5641026,0.009300008,0.1464,0.0896,0.0040000007,0.0936,0.1169,-0.008199997,0.1087,0.1,-0.0053000003,0.0947,0.0799,0.8018018,-0.07635302,0.7254488,-0.011199996,0.0687,0.1779,2.156391,0.7402612,2.896652,0.0211,0.199,0.36636493,0.12037396,0.4867389,30,4.7396474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.95690495286982,15.518082122815292]}",1,0.5191857142857144,Medium
888_0,0.1289,2.241554,0.4228754,2.6644294,-0.009800009,0.1191,0.0564,-0.011700001,0.0447,0.1123,-0.010600001,0.1017,0.0939,-0.014200002,0.0797,0.0688,0.7412141,-0.03606979,0.7051443,-0.012600001,0.0562,0.1818,2.6813009,0.74040735,3.421708,0.010500014,0.1923,0.4567138,0.09097233,0.5476861,544,4.1024995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29696760500943,22.07668201217192]}",0,0.26822380952380964,Low
889_0,0.23485,1.6414669,0.5740756,2.2155426,-0.08375001,0.1511,0.1564,-0.088199995,0.0682,0.1246,-0.010899998,0.1137,0.1075,-0.010899998,0.0966,0.1069,1.020448,-0.33514777,0.68530023,-0.040699996,0.0662,0.1847,1.6713408,1.768236,3.4395769,0.042999998,0.2277,0.25131232,0.2981943,0.5495066,331,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65617644143771,21.670374009164657]}",0,0.4421999999999999,Medium
890_0,0.17245,1.9906862,0.5765534,2.5672395,-0.04550001,0.12695,0.08025,-0.030800004,0.04945,0.1057,-0.012600005,0.0931,0.0882,-0.011950001,0.07625,0.07525,0.79638916,-0.1550777,0.64131147,-0.026349999,0.0489,0.1783,2.6030257,1.6607779,4.2638035,0.030200005,0.2085,0.4447295,0.17531711,0.6200466,58,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1710633166039,14.944328150848154]}",0,0.23405714285714296,Low
891_0,0.26135,1.7417448,0.5500101,2.2917547,-0.04455,0.2168,0.1484,-0.053799994,0.0946,0.10725,0.004150003,0.1114,0.0989,0.0073000044,0.1062,0.09625,0.97469693,-0.3127384,0.6619585,-0.02595,0.0703,0.21024999,2.1641295,2.8415606,5.00569,0.14165002,0.3519,0.36791325,0.29906926,0.6669825,1038,24.125711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.14918559220806,19.299540311316417]}",0,0.486257142857143,Medium
892_0,0.3034,1.5903846,0.30410656,1.8944912,-0.1005,0.2029,0.1902,-0.0831,0.1071,0.129,-0.0053999946,0.1236,0.1173,-0.010399997,0.1069,0.128,1.0713141,-0.33417657,0.7371375,-0.049200006,0.0788,0.2122,1.643019,1.7859153,3.428934,0.058000013,0.2702,0.24328959,0.3051345,0.54842407,357,2.2008734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6981277652061,21.745113840803402]}",1,0.5963,Medium
893_0,0.3778,1.5468895,0.31881616,1.8657057,-0.13189998,0.2459,0.2444,-0.1126,0.1318,0.1322,-0.0158,0.1164,0.1303,-0.022100002,0.1082,0.1752,1.2779117,-0.3906658,0.88724583,-0.0792,0.096,0.2405,1.3799343,1.5252739,2.9052083,0.038399994,0.2789,0.15964065,0.32822278,0.48786342,655,3.0211582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52734430684941,14.819552157883951]}",1,0.5946523809523812,Medium
894_0,0.19675,1.568398,0.3728489,1.9412469,-0.03485,0.1619,0.1267,-0.043299995,0.0834,0.1304,-0.0032500029,0.12715,0.11775,-0.004499994,0.11325,0.109850004,0.9662084,-0.22183758,0.7443708,-0.025550008,0.0843,0.2057,1.8603667,1.4611044,3.321471,0.074300006,0.28,0.30073708,0.23645756,0.5371946,324,2.9828753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.01001825757054,21.255442179429853]}",1,0.5574333333333332,Medium
895_0,0.2152,1.7922747,0.7016523,2.493927,-0.030400008,0.1848,0.117,-0.042899996,0.0741,0.1058,-0.015300006,0.0905,0.093,-0.010600001,0.0824,0.0843,0.92250925,-0.2344025,0.6881068,-0.027599998,0.0567,0.1727,2.0608592,3.3024569,5.363316,0.1314,0.3041,0.34658867,0.33910978,0.68569845,892,20.68772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.18889112776614,19.35397821753406]}",0,0.45374285714285717,Medium
896_0,0.4125,1.4551749,0.21087337,1.6660483,-0.1431,0.2694,0.2884,-0.1267,0.1617,0.1393,-0.018200003,0.1211,0.1355,-0.0238,0.1117,0.1658,1.2256365,-0.17908323,1.0465533,-0.04890001,0.1169,0.2427,1.4969409,0.6382174,2.1351583,0.0068999976,0.2496,0.19901988,0.1630538,0.36207366,598,4.8622637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.41228841608111,22.012632132414197]}",1,0.660242857142857,High
897_0,0.2139,1.7324903,0.50826454,2.2407548,-0.06545,0.14845,0.1213,-0.05505,0.06625,0.122,-0.012000002,0.11,0.1045,-0.013700001,0.0908,0.0977,0.9186603,-0.1813255,0.7373348,-0.030749999,0.06695,0.2016,2.1102285,1.3281581,3.4383867,0.028599992,0.2302,0.35696042,0.1924254,0.54938585,525,8.328321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.3771871598813,21.72472208385389]}",1,0.5802666666666666,Medium
898_0,0.2263,1.4570533,0.74318933,2.2002428,-0.045,0.1813,0.1595,-0.0771,0.0824,0.1419,-0.011800006,0.1301,0.1214,-0.0079,0.1135,0.1193,1.0315707,-0.30205524,0.72951543,-0.0365,0.0828,0.1876,1.6215986,2.0643919,3.6859903,0.11760001,0.3052,0.2371067,0.3360892,0.5731959,309,1.3600723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0676002672826,21.244123406849944]}",0,0.32437619047619043,Low
899_0,0.2455,1.3825701,0.4333365,1.8159066,0.019349992,0.26485,0.1789,-0.03305,0.14585,0.1163,-0.011700004,0.1046,0.1035,-0.0029999986,0.1005,0.1177,1.0856444,-0.12743545,0.9582089,-0.021400005,0.0963,0.1705,1.2934783,1.1852342,2.4787123,0.06820001,0.2387,0.12796208,0.29711255,0.42507464,802,3.983761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5932806487038,13.369581457786632]}",1,0.5498190476190477,Medium
900_0,0.03,1.6510638,0.2694659,1.9205297,-0.0155,0.0145,0.0161,-0.00855,0.00755,0.1297,-0.0050500035,0.12465,0.1084,-0.0079,0.1005,0.0835,0.784331,-0.08930619,0.69502485,-0.01365,0.06985,0.0794,1.0437219,-0.3865995,0.6571224,-0.033500005,0.0459,0.021393303,-0.22830476,-0.20691144,318,3.4182613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.35254587540531,21.413006680264417]}",1,0.5735523809523811,Medium
901_0,0.2086,1.781505,0.5963041,2.377809,-0.039299995,0.1693,0.1166,-0.0454,0.0712,0.1055,-0.0020999983,0.1034,0.0949,-0.0027999952,0.0921,0.0811,0.8568486,-0.2368703,0.6199783,-0.024,0.0571,0.2056,2.5228114,2.223248,4.7460594,0.065400004,0.271,0.43227163,0.21966374,0.6519354,753,19.623394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.16849937081663,19.37787340409164]}",1,0.5431904761904763,Medium
902_0,0.2262,1.6688311,0.5876205,2.2564516,-0.0863,0.1399,0.139,-0.077,0.062,0.1197,-0.008000001,0.1117,0.1071,-0.015100002,0.092,0.1011,0.9249771,-0.24236846,0.68260866,-0.0383,0.0628,0.1838,1.9481081,1.8098539,3.757962,0.052200004,0.236,0.3215988,0.25805315,0.57965195,302,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74124689884383,21.475529424039134]}",0,0.4273,Medium
903_0,0.1706,1.8593564,0.5679564,2.4273129,-0.060399994,0.1102,0.0901,-0.044699997,0.0454,0.1117,-0.012000002,0.0997,0.0981,-0.020800002,0.0773,0.0849,0.8485639,-0.1771538,0.6714101,-0.033,0.0519,0.1694,2.0624263,1.5522172,3.6146436,0.018199995,0.1876,0.34692308,0.219674,0.5665971,639,5.3144636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.41103077468334,21.8540794847671]}",0,0.40223333333333333,Medium
904_0,0.24925,1.7269965,0.28254858,2.009545,-0.0703,0.17895,0.1396,-0.05054999,0.08905,0.14115,-0.013249993,0.1279,0.12215,-0.006549999,0.1156,0.1202,0.96564615,-0.07550773,0.8901384,-0.017300002,0.1029,0.20465,1.7372087,0.56697017,2.304179,0.032450005,0.2371,0.26932806,0.12537783,0.3947059,70,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.36514058651039,18.302320514415335]}",1,0.5429333333333335,Medium
905_0,0.1627,1.5536621,0.29267934,1.8463414,-0.011299998,0.1514,0.1069,-0.024899997,0.082,0.1069,-0.0036999956,0.1032,0.0898,0.00079999864,0.0906,0.09355,1.0270784,-0.17608498,0.8509934,-0.016449995,0.0771,0.14205,1.5206665,0.8048847,2.325551,0.037249997,0.1793,0.20655763,0.1920383,0.39859593,937,10.14035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4685046557396,15.195047946645913]}",1,0.6131333333333333,High
906_0,0.0231,1.6888889,0.23516186,1.9240508,-0.0079,0.0152,0.0131,-0.0052000005,0.0079,0.1098,0.003999993,0.1138,0.0927,-0.0070999935,0.0856,0.0704,0.74757284,-0.07467568,0.67289716,-0.012800001,0.0576,0.054,0.7613636,0.030303068,0.7916667,-0.008400001,0.0456,-0.13548389,0.019204838,-0.11627905,293,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.79056440794199,21.512450182216448]}",1,0.5359714285714287,Medium
907_0,0.17925,1.4706628,0.19708966,1.6677525,-0.025649995,0.1536,0.12195,-0.029849999,0.0921,0.1129,-0.0037999973,0.1091,0.09915,-0.0045500025,0.0946,0.09815,0.99777395,-0.12568088,0.8720931,-0.015649997,0.0825,0.12975,1.3682014,0.47543487,1.8436363,0.022349998,0.1521,0.15547687,0.14119829,0.29667518,783,14.749959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65768985457515,14.876864673010777]}",1,0.6754,High
908_0,0.30305,1.4433473,0.3247292,1.7680765,-0.043850005,0.2592,0.21015,-0.06355001,0.1466,0.11635,-0.018150002,0.0982,0.1076,-0.011800006,0.0958,0.12715,1.1655817,-0.33259627,0.83298546,-0.047349997,0.0798,0.1883,1.4931922,1.5444018,3.037594,0.054100007,0.2424,0.19781533,0.30684015,0.5046555,994,2.9441195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07830851629103,19.219769914086605]}",1,0.6013333333333337,High
909_0,0.2792,1.5217637,0.1791474,1.700911,-0.00849998,0.2707,0.1873,-0.028149992,0.15915,0.1357,-0.004549995,0.13115,0.1263,-0.006400004,0.1199,0.1248,1.007992,-0.1952314,0.81276065,-0.027349994,0.09745,0.2176,1.728656,0.8921751,2.6208313,0.0378,0.2554,0.26703843,0.1806022,0.44764063,418,3.9973333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.58101489784802,22.08862960545071]}",1,0.6219571428571429,High
910_0,0.3076,1.4767163,0.42147395,1.8981903,-0.055899978,0.2517,0.2083,-0.0757,0.1326,0.1351,-0.017400004,0.1177,0.1178,-0.0054999962,0.1123,0.1287,1.0552806,-0.20933223,0.84594834,-0.033700004,0.095,0.2124,1.6692668,1.2591543,2.928421,0.065799996,0.2782,0.2507306,0.240159,0.4908896,298,1.3636947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.08496519795722,21.962056981918266]}",1,0.5885333333333334,Medium
911_0,0.1291,2.4795403,-0.2865579,2.1929824,0.020900011,0.15,0.05205,0.016350005,0.0684,0.09685,0.003700003,0.10055,0.08475,-0.0025499985,0.0822,0.0568,0.65869164,0.04629622,0.7049879,0.0011500008,0.05795,0.24614999,4.4439936,-0.60275126,3.8412423,-0.023549989,0.2226,0.63250655,-0.04562365,0.5868829,689,18.069366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1709734850755,15.044669968084303]}",0,0.4216571428571427,Medium
912_0,0.184,1.9523809,0.5574232,2.509804,-0.055999994,0.128,0.0978,-0.046800002,0.051,0.1207,-0.010499999,0.1102,0.1071,-0.017800003,0.0893,0.0967,0.9009484,-0.23241535,0.668533,-0.036999997,0.0597,0.2169,2.2963965,1.9330841,4.2294807,0.03559999,0.2525,0.39327687,0.22427598,0.6175528,399,5.429339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52403426314373,21.462324189362576]}",0,0.3574666666666669,Low
913_0,0.1004,2.4134614,0.0010122207,2.4144738,0.0097,0.1101,0.0435,0.002100002,0.0456,0.0959,-0.011600003,0.0843,0.0805,-0.012599997,0.0679,0.0539,0.6638955,-0.04975704,0.6141384,-0.012199998,0.0417,0.2306,4.289425,0.74175006,5.031175,-0.020799994,0.2098,0.621887,0.046502627,0.6683897,469,2.940892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.2776933408289,14.988704925883658]}",0,0.33219047619047615,Low
914_0,0.226625,1.3533762,0.35104492,1.704421,-0.024224997,0.2024,0.168575,-0.049825005,0.11875,0.12888333,-0.009833328,0.11905,0.113,-0.008699998,0.1043,0.1202625,1.0541478,-0.22576815,0.8283797,-0.0338625,0.0864,0.1785,1.2939281,0.85884964,2.1527777,0.0075000077,0.186,0.12855679,0.23708197,0.36563876,230,2.1773882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.51531603060592,19.76684392211539]}",1,0.5176000000000001,Medium
915_0,0.2576,1.599369,0.62051886,2.219888,-0.09910001,0.1585,0.1672,-0.0958,0.0714,0.138,-0.0154,0.1226,0.1279,-0.014100008,0.1138,0.1324,1.0464939,-0.32944638,0.7170475,-0.050800003,0.0816,0.2337,1.7687733,1.682207,3.4509802,0.04789999,0.2816,0.27765846,0.27300233,0.5506608,272,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.55942788533804,21.2926324321924]}",0,0.48413333333333325,Medium
916_0,0.129,2.470882,0.22615668,2.6970387,-0.010599993,0.1184,0.0526,-0.008699998,0.0439,0.1066,-0.0145,0.0921,0.0901,-0.010299996,0.0798,0.0619,0.7136515,-0.09961642,0.61403507,-0.012900002,0.049,0.2433,3.6071427,1.47449,5.0816326,0.005699992,0.249,0.56589144,0.1052495,0.67114097,105,17.880247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.10216253431194,15.342820810883573]}",0,0.27935714285714286,Low
917_0,0.3126,1.5171102,0.29533648,1.8124467,-0.099999994,0.2126,0.2059,-0.0886,0.1173,0.1358,-0.010700002,0.1251,0.1282,-0.0131999925,0.115,0.1484,1.1387632,-0.21702409,0.9217391,-0.042399995,0.106,0.2243,1.5607353,0.7430383,2.3037736,0.019900009,0.2442,0.21897435,0.1756573,0.39463165,346,4.082867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86629238639327,21.82793850999922]}",1,0.7142190476190476,High
918_0,0.2015,1.5715773,0.2009718,1.7725492,-0.020699993,0.1808,0.12995,-0.027950004,0.102,0.10095,-0.009649999,0.0913,0.0896,-0.004099995,0.0855,0.092199996,0.99308306,-0.036357947,0.9567251,-0.010399997,0.0818,0.1591,1.6879995,0.44769746,2.135697,0.015600011,0.1747,0.25589958,0.10628368,0.36218327,872,2.0846865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66685267047318,13.36491021830921]}",1,0.6718666666666667,High
919_0,0.2263,1.7536092,-0.03626217,1.717347,-0.058,0.1683,0.1252,-0.027200006,0.098,0.1362,-0.008000001,0.1282,0.1237,-0.013300002,0.1104,0.1389,1.0909902,-0.18519306,0.9057971,-0.038899995,0.1,0.2336,1.6957328,0.08326715,1.779,-0.055700004,0.1779,0.2580867,0.022229947,0.28031665,337,1.363149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.98118691123216,21.85596594686375]}",1,0.7031380952380949,High
920_0,0.158,1.0491972,0.14343369,1.1926309,0.026499987,0.1845,0.14865,0.0060499907,0.1547,0.11525,0.00395,0.1192,0.0919,0.007600002,0.0995,0.095,1.0767769,-0.025520612,1.0512563,0.009599999,0.1046,0.09909999,1.0287172,0.09460983,1.123327,0.018400006,0.1175,0.014150711,0.043931246,0.058081955,796,12.769178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.43521832723542,22.116926536900472]}",1,0.5491904761904763,Medium
921_0,0.3634,1.3245518,0.2143082,1.5388601,-0.06640002,0.297,0.2706,-0.07759999,0.193,0.1328,-0.004099995,0.1287,0.1362,-0.014099993,0.1221,0.18,1.3056768,-0.23688075,1.068796,-0.049500003,0.1305,0.2352,1.3255968,0.47976708,1.8053639,0.00039999187,0.2356,0.1400057,0.14707431,0.28708002,609,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.38945291073708,14.890249570744158]}",1,0.6414333333333333,High
922_0,0.19285,1.611999,0.011756384,1.6237555,0.03545001,0.2283,0.11545,0.025149994,0.1406,0.1179,0.019199997,0.1371,0.1075,0.0154,0.1229,0.0958,0.86563224,0.02859068,0.8942229,0.0141,0.1099,0.23435,2.3208365,-0.15250169,2.168335,0.00395,0.2383,0.39767012,-0.028916528,0.36875358,330,3.5255747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05430977535949,22.11126715061052]}",1,0.5791047619047619,Medium
923_0,0.19285,1.7894325,0.36139122,2.1508238,-0.023149997,0.1697,0.1094,-0.030499995,0.0789,0.13385,-0.014249995,0.1196,0.11505,-0.0138500035,0.1012,0.09685,0.8384493,-0.14477336,0.69367594,-0.026649997,0.0702,0.19409999,2.0058236,1.4685352,3.4743588,0.04980001,0.2439,0.33453223,0.21847636,0.55300856,157,1.347428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.30764840832674,18.45018321018141]}",1,0.5087666666666667,Medium
924_0,0.28205,1.2603865,0.50889736,1.7692839,-0.025150001,0.2569,0.22405,-0.07885,0.1452,0.11745,0.00055000186,0.118,0.1049,0.0018999949,0.1068,0.1302,1.2379843,-0.33348987,0.90449446,-0.033599995,0.0966,0.15955001,1.2310467,1.3528041,2.5838509,0.09004998,0.2496,0.10355978,0.33838126,0.44194105,670,6.0382214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.19487782019678,14.61329896865011]}",0,0.47761904761904794,Medium
925_0,0.1713,1.6076733,0.20238246,1.8100557,0.0555,0.2268,0.0989,0.026400007,0.1253,0.1229,0.009549998,0.13245,0.1157,0.0066,0.1223,0.1114,0.962039,0.011795822,0.9738348,0.0076999962,0.1191,0.2043,1.6996139,0.34152803,2.041142,0.0388,0.2431,0.2591533,0.083199,0.3423523,265,0.9960235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.73280273517311,21.39297424942855]}",1,0.5729714285714287,Medium
